draw,k,at_bound,param_Cl_L_h,param_Vc_L,param_Vp_L,param_Q_L_h,param_wt_exponent_Vc,param_wt_exponent_Cl,model,param_Cl,param_Vc,param_Vp,param_Q
44,0.00660246117755576,False,,,,,,,lanoiselee,26.928354304712737,4570.384402973532,2168.856275430529,4.70124703326689
45,0.007456999357101583,False,,,,,,,lanoiselee,25.90836370197753,3874.9653784405596,1267.4109718855798,4.693291258024115
46,0.0073275409547426265,False,,,,,,,lanoiselee,26.48829178369935,4066.284810754778,1355.4725814829878,5.089476820891894
47,0.007321802946083752,False,,,,,,,lanoiselee,24.33279604719808,3804.5753462046537,2086.9213437475096,4.960301942711135
48,0.007380210350292534,False,,,,,,,lanoiselee,25.19549296648479,3825.2020681653107,2282.95216091839,4.333927703803729
49,0.006995117932625504,False,,,,,,,lanoiselee,25.583183318492207,4081.6115764037386,2329.2649639219444,4.266812566558632
50,0.0071449440136471115,False,,,,,,,lanoiselee,26.114487284805126,4120.179565343697,2365.7267040643533,4.703702565715807
51,0.007277308558757721,False,,,,,,,lanoiselee,26.578140624360913,4059.883647088366,1510.7114126583238,4.512331136157784
52,0.007562971747330365,False,,,,,,,lanoiselee,25.119198753280457,3830.899577572717,1860.927689307707,5.558374504749294
53,0.0071854622906689855,False,,,,,,,lanoiselee,25.12118797933452,3945.0120534188964,1835.482493464541,4.655804801432413
54,0.007338252917545847,False,,,,,,,lanoiselee,24.43317812165398,3825.136252241491,1821.7104058639395,5.190763096200239
55,0.006828659273589499,False,,,,,,,lanoiselee,23.964675389654754,4010.428616873401,1669.9441830713504,4.93731737215759
56,0.007491242512324924,False,,,,,,,lanoiselee,27.415837623794392,4049.7297333705696,1307.255597424835,4.634750162173148
57,0.00743544297174216,False,,,,,,,lanoiselee,26.36752269369415,3969.7932163422365,2506.0606393266235,4.493104292439452
58,0.00727029046803534,False,,,,,,,lanoiselee,26.57385678006003,4089.009081120857,2698.041390528778,4.479223090250487
59,0.007158074085579309,False,,,,,,,lanoiselee,25.063807956624938,3992.568419996815,1233.963893888814,5.4478197162184365
60,0.007063394658712566,False,,,,,,,lanoiselee,25.196738009450073,3977.705872617352,1524.019733362748,4.348332795098647
61,0.007053556317680052,False,,,,,,,lanoiselee,24.853200430965458,3979.188813206785,2048.414814340238,4.599409796882381
62,0.006451244897403827,False,,,,,,,lanoiselee,24.5791909016614,4190.211369711983,1094.9527188128175,3.935899231185253
63,0.0071457155830913915,False,,,,,,,lanoiselee,26.73019536440079,4203.60817169332,2313.2264554164526,4.750815027724957
64,0.0075997041827911005,False,,,,,,,lanoiselee,25.36945245079241,3926.6723674702785,4669.409939456034,5.792035491710268
65,0.00812693664585742,False,,,,,,,lanoiselee,27.09689699058284,3712.108683781036,2438.037942071603,4.452080273416329
66,0.006516556191996964,False,,,,,,,lanoiselee,24.331109445363424,4168.651204401999,1592.2474633224567,4.1771592176334895
67,0.00647208840569965,False,,,,,,,lanoiselee,24.89927837467976,4268.340934153667,1609.4466081980358,4.057068703771405
68,0.006549862098885908,False,,,,,,,lanoiselee,23.307689957657967,4152.873045080463,1492.0441252818691,5.69318433618043
69,0.007056185700696623,False,,,,,,,lanoiselee,25.298507783975644,4103.7460843839235,1192.0068516470915,5.717020916855921
70,0.007030118089669887,False,,,,,,,lanoiselee,24.494854681104595,3930.214321026349,1243.5515849543692,4.831273019212623
71,0.007377965253369798,False,,,,,,,lanoiselee,27.134609088875308,4067.820089461662,1381.8011272933245,4.503518182397612
72,0.006777472581195805,False,,,,,,,lanoiselee,23.47740438370929,3947.707187087532,1184.2519699214586,5.027572057094063
73,0.007372649427251616,False,,,,,,,lanoiselee,26.32842773315384,3935.7266422525763,1121.8706195513023,4.357017319196453
74,0.0075440489307661935,False,,,,,,,lanoiselee,25.38880562627321,3820.941396505486,1273.615968985004,5.310642268936905
75,0.007431266102388823,False,,,,,,,lanoiselee,25.148364369442774,3855.3124378909965,1511.0116055477372,5.19345704488457
76,0.00719138343454311,False,,,,,,,lanoiselee,25.031805000436538,3961.614161667255,1345.1116764501096,5.209804272177424
77,0.00707757333312958,False,,,,,,,lanoiselee,24.42840896883735,3908.565206991636,833.4660428565928,5.591890994249754
78,0.007409291172428258,False,,,,,,,lanoiselee,24.721501239041395,3750.8005692361457,1449.0407168915024,4.587418303049827
79,0.0075899774002900905,False,,,,,,,lanoiselee,26.938436334355277,3950.3969455017095,1318.946770001205,4.738449294344291
80,0.00720777061387576,False,,,,,,,lanoiselee,26.67925973219567,4163.35919610239,2190.9549873320457,4.786215486225255
81,0.007232872792352913,False,,,,,,,lanoiselee,25.577126930969403,3965.6239252652176,1206.5489822072607,4.8857716786844145
82,0.006781299582419801,False,,,,,,,lanoiselee,24.300079949444108,3999.4725077407857,1185.4988637781132,4.387727872185855
83,0.006610125661702067,False,,,,,,,lanoiselee,23.948130290532948,4134.06796983143,2722.7305924103716,4.632863444372214
84,0.0065161327851825995,False,,,,,,,lanoiselee,24.064936674706264,4186.233423595328,1865.0020978939247,4.60397362540079
85,0.007199054274066007,False,,,,,,,lanoiselee,25.360168897629663,4035.1615896560997,996.4082666920793,6.059612956390012
86,0.006600655036818432,False,,,,,,,lanoiselee,24.808588597256556,4277.943468664714,2151.9515045936982,4.853842939055733
87,0.007051344561652402,False,,,,,,,lanoiselee,24.85492380699947,3963.700545109669,1158.2115732259049,4.853449656498826
88,0.007013578733954027,False,,,,,,,lanoiselee,25.739153147332207,4138.504411828718,1906.695405067116,4.7412749383084565
89,0.007399403882017919,False,,,,,,,lanoiselee,26.667320915197777,4057.750859886355,1990.917279807318,4.849637916368967
90,0.0066732527592808615,False,,,,,,,lanoiselee,24.09327057314345,4057.0935105479502,1128.6559131617855,4.6361465559034
91,0.006633152540023847,False,,,,,,,lanoiselee,24.01728454193292,4248.080912952219,1744.0396861195793,5.916340126753115
92,0.007357493246810581,False,,,,,,,lanoiselee,25.301903654814463,3860.771822609609,1152.5684991018754,4.911443973505651
93,0.007222382045264201,False,,,,,,,lanoiselee,26.50334526065081,3998.3026597337134,2014.8412931661285,3.6280056029797145
94,0.007022160139117654,False,,,,,,,lanoiselee,25.14931248114129,3983.9926203152863,1300.2951302503388,4.329936167052958
95,0.006694723425877353,False,,,,,,,lanoiselee,24.435579390261104,4125.487310246494,1904.9285565864766,4.564715072296332
96,0.007055257552703894,False,,,,,,,lanoiselee,25.05525122514069,3974.7772071176737,1269.5147639682327,4.608200325565809
97,0.006477490070624601,False,,,,,,,lanoiselee,23.90307430918357,4149.455432983234,710.0533539206397,5.386334642943049
98,0.007302091629996852,False,,,,,,,lanoiselee,26.315717176285037,4075.166317136811,1425.1557854153161,5.238058792126088
99,0.007035027808115614,False,,,,,,,lanoiselee,24.370838820904844,4001.520714811764,1174.5404554214904,5.893554038445809
100,0.008119483006030173,False,,,,,,,lanoiselee,27.35842098168035,3835.0616109448188,1428.3568559583757,5.842694411527271
101,0.0072822805124108485,False,,,,,,,lanoiselee,25.839827328260363,3943.850495509843,1864.2537286027325,4.226128427344923
102,0.007252526227746389,False,,,,,,,lanoiselee,24.90562991691596,3875.730104655183,1444.425135093133,4.831419892913351
103,0.006734412480720628,False,,,,,,,lanoiselee,23.798194136170295,4012.86412810929,956.640634639403,5.2691425225160184
104,0.007243329081579912,False,,,,,,,lanoiselee,25.243918351817126,3912.277657406185,2674.491917309548,4.360009173546722
105,0.00709550024284075,False,,,,,,,lanoiselee,25.520260636859593,4080.7064095207247,2240.0899548425305,4.859472087837211
106,0.007454477005907656,False,,,,,,,lanoiselee,25.448048161256395,3776.9727110680133,2512.3650006999046,3.9239061492329204
107,0.0066788343872325176,False,,,,,,,lanoiselee,25.107863461537633,4316.698115540305,1391.9892289754512,5.564901191619721
108,0.007056108660485865,False,,,,,,,lanoiselee,25.47735279460823,4127.499186121571,1635.8987237637693,5.334752772912876
109,0.007449370511122572,False,,,,,,,lanoiselee,25.486226823001534,3856.005483626196,2516.9833888349804,4.554518095024228
110,0.006689618623273294,False,,,,,,,lanoiselee,24.020634522000698,4027.684177521876,836.5211651342225,4.946003189326276
111,0.007119333480425489,False,,,,,,,lanoiselee,26.627058250763746,4113.225329517558,2143.6064091296025,3.979033446490129
112,0.006906715601010281,False,,,,,,,lanoiselee,25.21860840840192,4181.893120892228,2025.7762103567522,5.189744661702546
113,0.006846496405907263,False,,,,,,,lanoiselee,25.35928910057286,4074.553234932394,1281.7939006557085,3.983135216082711
114,0.007353866479745656,False,,,,,,,lanoiselee,25.690950805821753,4030.6265719286007,1764.5540496979618,5.712009669255171
115,0.00722008609964339,False,,,,,,,lanoiselee,25.822198114569495,3998.309952654564,2165.9257195554605,4.397121490933097
116,0.006655466012949559,False,,,,,,,lanoiselee,24.22772919292354,4062.2023571554696,625.3497291904683,5.343835854454217
117,0.006473474154926591,False,,,,,,,lanoiselee,24.126158592582332,4272.235978735846,2387.8636243768506,4.852479452454834
118,0.007175057432704009,False,,,,,,,lanoiselee,25.605666697406683,3939.5341363637685,759.6031616671307,4.705841073798894
119,0.006978845709278814,False,,,,,,,lanoiselee,26.059767541748457,4227.722090550512,2312.455441602338,4.857581111218806
120,0.00745804724190303,False,,,,,,,lanoiselee,26.074260400367145,3949.374300490923,2405.2305699295557,4.796669872676999
121,0.00701658984647735,False,,,,,,,lanoiselee,25.404485669807038,4077.949462772036,3264.6457155476824,4.413804687015488
122,0.006660532385210254,False,,,,,,,lanoiselee,25.199375093373202,4212.801106408129,1097.5660801825466,4.566115446056034
123,0.006976302663788868,False,,,,,,,lanoiselee,25.913805436269012,4240.555203973347,1617.632543663101,5.392981445296962
124,0.006894887632765558,False,,,,,,,lanoiselee,24.379000808177643,3935.723221730489,1212.6609052015792,4.284487353173495
125,0.006640471773762355,False,,,,,,,lanoiselee,23.581612291558123,4062.4977611314634,1532.1599881309082,4.938764487591053
126,0.006023437435316218,False,,,,,,,lanoiselee,23.348367758928287,4261.494249581839,1461.6080174616304,3.537464566103381
127,0.0076286841194282565,False,,,,,,,lanoiselee,26.81607002679028,3881.020187058862,987.6170691667878,4.722632558769755
128,0.006903469968060174,False,,,,,,,lanoiselee,23.494292066206622,3863.993625600728,1673.6348267423357,4.6018563325265305
129,0.006416415328386259,False,,,,,,,lanoiselee,24.505560498239582,4335.201312819248,1444.7957224463125,4.912918162020233
130,0.006995077372516279,False,,,,,,,lanoiselee,24.78342751283263,4037.8518203679473,2089.303410136844,4.866539071068336
131,0.0068618599452646535,False,,,,,,,lanoiselee,25.556899950535982,4180.445421989472,2634.497120279786,4.412294144695161
132,0.006586353983940993,False,,,,,,,lanoiselee,23.393763154044407,4132.912976078531,3901.7924578201996,4.9959255816905515
133,0.007525200147640292,False,,,,,,,lanoiselee,25.411129752390075,3809.0403133763725,1381.705248865461,4.988554744821867
134,0.007296402059444544,False,,,,,,,lanoiselee,25.88301172980792,3970.6537221622616,1125.157403978072,4.884478222488367
135,0.006907590749540592,False,,,,,,,lanoiselee,24.328553145213146,4024.5257682384563,1228.5381568465805,5.325437144585077
136,0.007768744851157925,False,,,,,,,lanoiselee,27.234770112609873,3948.8457031684475,1498.727550351283,5.264787948698846
137,0.007344303388878958,False,,,,,,,lanoiselee,25.09665000998325,3819.2081441464597,2689.9166268647405,4.1642180531574775
138,0.007520506324690018,False,,,,,,,lanoiselee,27.16409551854897,3959.4765419454716,939.3020860880159,4.479687216034641
139,0.007429567606927231,False,,,,,,,lanoiselee,26.14758911403083,4095.226314400317,2003.6355410127398,6.066258060961456
140,0.007004734823364448,False,,,,,,,lanoiselee,25.35420907283879,3992.702276830249,851.2108614130404,4.477141153542217
141,0.007390154154086788,False,,,,,,,lanoiselee,25.38423160961101,3949.033428822622,1460.352856881487,5.685017730230609
142,0.006723076525749176,False,,,,,,,lanoiselee,26.183118493600457,4436.855518645741,1532.9478753003234,5.416209275008104
143,0.00752400681656911,False,,,,,,,lanoiselee,25.208389520320516,3782.093523268798,1411.3151614197839,4.924623821935546
144,0.006766914772935853,False,,,,,,,lanoiselee,26.09920546820991,4224.448435602283,1864.5887976385227,3.7582322726061057
145,0.007569673111219877,False,,,,,,,lanoiselee,26.43546931025265,3930.0332830170764,1201.9237247113833,5.232495602460398
146,0.006517900209982747,False,,,,,,,lanoiselee,24.982254321065817,4185.469324998733,1575.7731406355956,3.5709821532605925
147,0.006987003849792604,False,,,,,,,lanoiselee,24.53642176736168,3963.1083020734845,1054.5595251777886,5.0242441981919965
148,0.006923903588079215,False,,,,,,,lanoiselee,24.72060509840339,3976.4335723788254,2046.1413632469532,4.0610090260436325
149,0.0063847819795035754,False,,,,,,,lanoiselee,23.087685942454954,4316.164061052957,2467.7890787697793,5.982749616216064
150,0.006954231884439595,False,,,,,,,lanoiselee,25.330540622392988,4069.914869786062,1239.0433567299203,4.608987536642775
151,0.0073859962284585825,False,,,,,,,lanoiselee,25.604631100544125,3990.380882761179,2383.9120298008543,5.380140297122644
152,0.007187963057372862,False,,,,,,,lanoiselee,25.689372891087107,4011.7352788565813,1542.9117519426431,4.717006874774056
153,0.006785646814559383,False,,,,,,,lanoiselee,25.93915390466459,4224.544033876544,1043.2759272733445,4.4419271137063605
154,0.0069523403170354044,False,,,,,,,lanoiselee,23.624126063358933,3899.5714106855066,1923.7335303840753,4.922656873183091
155,0.007197634374155361,False,,,,,,,lanoiselee,25.627041364817224,4012.265284496231,1675.074083653756,4.785655263121729
156,0.007319249616255501,False,,,,,,,lanoiselee,25.49435167300081,3866.9075340531317,1753.7325604111663,4.190970884803583
157,0.007254896094858547,False,,,,,,,lanoiselee,26.385860516369988,4047.7847550128067,944.0113407087665,5.0072935923693285
158,0.007062357434732028,False,,,,,,,lanoiselee,23.778334461171497,3900.6519759751905,1268.461897120465,5.73082860664174
159,0.0070332918452012385,False,,,,,,,lanoiselee,25.000921984455307,3972.4403676939833,892.6773149568078,4.94893150205312
160,0.006927560363723664,False,,,,,,,lanoiselee,24.523814733676968,3949.274601628589,1522.0690184208834,4.24758604994782
161,0.0072466920158277045,False,,,,,,,lanoiselee,25.67984504625406,3925.5309326778083,1593.76971528257,4.17909283425244
162,0.006714868477264572,False,,,,,,,lanoiselee,25.161710622771675,4125.147310146086,539.4358898899338,5.18111356495061
163,0.007122478497852107,False,,,,,,,lanoiselee,25.41629904605941,3936.132281097648,1017.6449450159193,4.254718673920366
164,0.007267382970170582,False,,,,,,,lanoiselee,26.67635444773997,4101.947051110071,1167.8086284173983,4.991470998142345
165,0.006907786428467278,False,,,,,,,lanoiselee,23.659050107191593,3906.21633923092,1859.9057863354426,4.740111021589211
166,0.0071390150064053574,False,,,,,,,lanoiselee,24.455911936917385,3815.0073056766473,1199.6951578366197,4.318250201378768
167,0.0077680742005025154,False,,,,,,,lanoiselee,25.099965554862283,3701.531455618992,1527.7695002794173,5.436775229267911
168,0.00691063579772034,False,,,,,,,lanoiselee,24.228104664716064,3990.382288728569,1956.385770038706,4.7806164860006435
169,0.007075401762259654,False,,,,,,,lanoiselee,24.112760418841773,3856.770447182502,2604.4641603049386,4.396971510235657
170,0.007547233043356904,False,,,,,,,lanoiselee,25.438607653278037,3815.4191016887166,2184.851110187065,4.757230035200233
171,0.006837636241400681,False,,,,,,,lanoiselee,25.181786205429706,4093.3144980085854,987.7574497513672,4.633009835650517
172,0.006708521789034611,False,,,,,,,lanoiselee,23.955664864232293,4206.938696881007,3066.088985281724,5.681531851298083
173,0.008007226104259173,False,,,,,,,lanoiselee,26.07337631311608,3787.6365143981957,1471.9905791406607,6.458047256602848
174,0.007276740575983944,False,,,,,,,lanoiselee,25.446648385471647,3979.836374347449,2767.2357455427295,4.844537965973195
175,0.0063253942716576675,False,,,,,,,lanoiselee,23.060415845743886,4171.906800572639,1566.2278179062187,4.8252053212224775
176,0.00749380928786465,False,,,,,,,lanoiselee,25.746008273551304,4019.2470858836987,1279.210781801122,6.816696056865066
177,0.008053933967488214,False,,,,,,,lanoiselee,28.47920066692324,3960.4486815835244,1371.4742789923077,5.373036717402022
178,0.00768802717952883,False,,,,,,,lanoiselee,26.396305182587565,3834.0585463076245,1319.6375141962583,4.781527773479249
179,0.007223807376206428,False,,,,,,,lanoiselee,24.41000378180303,3898.584958745918,1554.6395741417941,5.467613566927953
180,0.006693618605931246,False,,,,,,,lanoiselee,25.30679110811874,4106.636661305592,522.9423745051943,4.430246950548042
181,0.0065995445782700505,False,,,,,,,lanoiselee,24.11721692014162,4095.4765467006964,1863.759133222023,4.222676923706318
182,0.006768332167437091,False,,,,,,,lanoiselee,23.290754445129483,3858.866761736578,594.1969368013871,5.472645672242138
183,0.006712050070784909,False,,,,,,,lanoiselee,23.607381080964398,4038.4355306507955,1720.2342158069023,4.995689805316152
184,0.007041100306430072,False,,,,,,,lanoiselee,25.22488664998516,4043.774749640698,1739.2203399726804,4.715656587522406
185,0.006744975397890247,False,,,,,,,lanoiselee,24.017581780810758,4017.3319188961586,1219.8461562371594,4.70157441582469
186,0.006892747427732137,False,,,,,,,lanoiselee,25.059698417924206,4111.659342768784,890.7721378622463,5.546600700931662
187,0.007355493130204876,False,,,,,,,lanoiselee,25.61791227564094,3853.483652225331,1036.936013984928,4.444493658939448
188,0.006369577231046885,False,,,,,,,lanoiselee,23.700636807269774,4212.753291638777,1861.7067397231942,4.4576857678425394
189,0.0074000736560131414,False,,,,,,,lanoiselee,25.339414636010755,3848.3675892963965,1403.0755967745802,4.751235600394519
190,0.006690658626441832,False,,,,,,,lanoiselee,24.258834782768094,4201.370773675408,2808.398426830118,5.192848411526255
191,0.007429173749136106,False,,,,,,,lanoiselee,25.805586824380875,3887.601435368782,1107.2781643401213,4.917970522633943
192,0.006704515401410339,False,,,,,,,lanoiselee,23.598822971501093,3953.617956499763,1138.8713990268907,4.4944400349850735
193,0.006711457174276015,False,,,,,,,lanoiselee,24.067775208705797,4127.0802942545915,1934.2804209576998,5.139325872374683
194,0.006856919623660013,False,,,,,,,lanoiselee,24.054166843530343,3924.509908537948,1589.172307242449,4.227508708102738
195,0.007451573504122801,False,,,,,,,lanoiselee,25.769318732334458,3906.540265286379,2672.8924930658122,4.6770670981656535
196,0.0075434369257392905,False,,,,,,,lanoiselee,25.643723768312874,3850.9106834935137,2041.0193424902961,4.879282072759881
197,0.007248494980565345,False,,,,,,,lanoiselee,25.166123322646904,3891.70864287239,863.539287963741,5.222389093802056
198,0.006548644294917239,False,,,,,,,lanoiselee,23.561881139119464,4080.324133080467,1634.7157405496002,4.600747722945441
199,0.006685401143885491,False,,,,,,,lanoiselee,24.24061317627115,4020.322594670661,1071.7264909040368,4.201572320074536
